Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
100,2,True,True,True,East Ferdows Boulevard,3400000000,113333.33
100,2,True,True,True,Northern Janatabad,5100000000,170000
100,2,True,True,True,Shahr-e-Ziba,5100000000,170000
100,2,True,True,True,Pardis,500000000,16666.67
100,2,True,True,False,Yousef Abad,4300000000,143333.33
100,2,True,True,True,Gholhak,6200000000,206666.67
100,2,True,True,True,Pardis,790000000,26333.33
100,2,True,True,True,Shahrake Qods,800000000,26666.67
100,2,True,True,True,Niavaran,6200000000,206666.67
100,2,True,True,True,Ajudaniye,6300000000,210000
100,2,True,True,True,Qazvin Imamzadeh Hassan,1850000000,61666.67
100,2,True,True,True,Shahr-e-Ziba,4700000000,156666.67
100,2,True,True,True,Punak,5650000000,188333.33
100,2,False,True,False,Tehransar,2000000000,66666.67
100,2,True,True,True,Punak,4300000000,143333.33
100,2,False,False,False,Pardis,650000000,21666.67
100,2,True,True,True,,3100000000,103333.33
100,2,True,True,True,Pirouzi,2600000000,86666.67
100,2,True,True,True,Pirouzi,4000000000,133333.33
100,2,True,True,True,Gheitarieh,6800000000,226666.67
100,2,False,True,False,Tehransar,2000000000,66666.67
100,2,True,True,True,Gheitarieh,8200000000,273333.33
100,2,True,True,True,Gheitarieh,8300000000,276666.67
100,2,True,True,True,Gheitarieh,8400000000,280000
100,2,True,True,False,Islamshahr,1100000000,36666.67
100,2,True,True,True,Central Janatabad,3600000000,120000
100,2,True,True,True,Southern Janatabad,5700000000,190000
100,2,True,True,True,Ostad Moein,2800000000,93333.33
100,2,True,True,True,Jeyhoon,2300000000,76666.67
100,2,True,True,True,Pasdaran,6000000000,200000
100,2,True,True,True,Pardis,1050000000,35000
100,2,True,True,False,Yousef Abad,3950000000,131666.67
100,2,True,True,True,Gheitarieh,8000000000,266666.67
100,2,True,True,True,Ekhtiarieh,6500000000,216666.67
100,2,True,True,True,Shahrake Qods,1700000000,56666.67
100,2,True,True,True,Gheitarieh,8500000000,283333.33
100,2,True,True,True,Saadat Abad,6500000000,216666.67
100,2,True,True,True,Saadat Abad,7400000000,246666.67
100,2,False,False,False,Shahrake Qods,650000000,21666.67
100,2,True,True,True,Shahrake Qods,1000000000,33333.33
100,2,True,True,True,Saadat Abad,6000000000,200000
100,2,True,True,True,Andisheh,1800000000,60000
100,2,False,True,True,Pakdasht,660000000,22000
100,2,True,True,True,Aqdasieh,7000000000,233333.33
100,2,True,True,True,Gheitarieh,8300000000,276666.67
100,2,True,True,False,Pardis,2700000000,90000
100,2,True,True,True,Niavaran,7500000000,250000
100,2,False,False,False,Kahrizak,1200000000,40000
100,2,True,True,True,Hor Square,2283900000,76130
100,2,True,True,True,Razi,1850000000,61666.67
100,2,True,False,True,Parand,900000000,30000
100,2,False,True,True,Shahedshahr,700000000,23333.33
100,2,True,True,True,Persian Gulf Martyrs Lake,435000000,14500
100,2,True,True,True,Narmak,3200000000,106666.67
100,2,True,True,True,Mirza Shirazi,4100000000,136666.67
100,2,True,True,True,Narmak,3800000000,126666.67
100,2,True,True,True,Ostad Moein,3150000000,105000
100,2,False,False,False,Northren Jamalzadeh,3600000000,120000
100,2,True,True,True,Tajrish,5700000000,190000
100,2,True,True,True,Tenant,2600000000,86666.67
100,2,True,True,True,Tajrish,5700000000,190000
100,2,True,True,True,Persian Gulf Martyrs Lake,1060000000,35333.33
100,2,True,True,True,Ostad Moein,3150000000,105000
100,2,True,True,True,Mahallati,5300000000,176666.67
100,2,True,True,False,Shahr-e-Ziba,3800000000,126666.67
100,2,True,True,True,Southern Janatabad,5600000000,186666.67
100,2,True,True,True,Shahran,4200000000,140000
100,2,True,True,True,Saadat Abad,4550000000,151666.67
100,2,True,True,True,Saadat Abad,4480000000,149333.33
99,2,True,True,True,Moniriyeh,2277000000,75900
99,3,True,True,True,North Program Organization,4190000000,139666.67
99,2,True,True,True,Punak,4200000000,140000
99,1,True,True,True,Gheitarieh,8400000000,280000
99,2,True,True,True,Heravi,4900000000,163333.33
99,2,True,True,True,,4150000000,138333.33
99,2,True,True,True,Shahran,3900000000,130000
98,2,True,True,True,Pardis,540000000,18000
98,2,True,True,True,Pasdaran,7800000000,260000
98,2,True,True,False,Narmak,2842000000,94733.33
98,2,True,True,True,West Ferdows Boulevard,4520000000,150666.67
98,2,True,True,False,West Ferdows Boulevard,3750000000,125000
98,2,True,True,True,Pardis,570000000,19000
98,2,True,True,True,Central Janatabad,4480000000,149333.33
98,2,True,True,True,West Ferdows Boulevard,4400000000,146666.67
98,2,True,True,True,Shahr-e-Ziba,3220000000,107333.33
98,2,True,True,True,Gheitarieh,6958000000,231933.33
98,2,True,True,True,Northern Janatabad,4850000000,161666.67
98,2,True,True,True,Shahr-e-Ziba,3200000000,106666.67
98,2,True,True,True,Pardis,770000000,25666.67
98,2,True,True,True,Southern Janatabad,3600000000,120000
98,2,True,True,True,Shahr-e-Ziba,3220000000,107333.33
98,2,True,True,True,Pardis,1000000000,33333.33
98,2,True,True,True,Gheitarieh,8700000000,290000
98,2,True,True,True,Pardis,770000000,25666.67
98,2,True,True,True,Andisheh,1370000000,45666.67
98,2,True,True,True,Salsabil,2630000000,87666.67
98,2,True,True,True,Pardis,790000000,26333.33
98,2,True,True,True,Pardis,910000000,30333.33
98,2,False,False,False,Shahrake Qods,830000000,27666.67
98,2,True,True,True,Si Metri Ji,1950000000,65000
98,2,True,True,True,Si Metri Ji,1950000000,65000
98,2,True,True,True,Pardis,550000000,18333.33
98,2,True,True,True,Si Metri Ji,1950000000,65000
98,2,False,True,False,Parand,750000000,25000
98,2,True,True,True,Shahran,4080000000,136000
98,2,True,True,True,Zargandeh,5800000000,193333.33
98,2,True,True,True,Pardis,650000000,21666.67
97,2,True,True,True,Pardis,510000000,17000
97,2,True,True,True,Pardis,900000000,30000
97,2,True,True,True,Punak,4700000000,156666.67
97,2,True,True,True,Farmanieh,5950000000,198333.33
97,2,True,True,True,Pardis,770000000,25666.67
97,2,True,True,True,Feiz Garden,3800000000,126666.67
97,2,True,True,True,Yousef Abad,5000000000,166666.67
97,2,True,True,True,Pardis,760000000,25333.33
97,2,True,True,True,Punak,4700000000,156666.67
97,2,True,True,True,Pardis,760000000,25333.33
97,2,True,True,True,Pardis,770000000,25666.67
97,2,True,True,True,Hashemi,2300000000,76666.67
97,2,True,False,True,Tenant,2330000000,77666.67
97,2,True,True,True,Shahrake Gharb,7500000000,250000
97,2,True,True,True,Southern Janatabad,3880000000,129333.33
97,2,True,True,True,Sattarkhan,3580000000,119333.33
97,2,True,True,True,Southern Janatabad,3500000000,116666.67
97,2,True,True,True,Central Janatabad,3600000000,120000
97,2,True,True,True,Pardis,770000000,25666.67
97,2,True,True,True,Punak,4700000000,156666.67
97,2,False,False,True,Jeyhoon,2300000000,76666.67
97,2,True,True,True,Shahrake Gharb,5600000000,186666.67
97,2,True,False,True,Si Metri Ji,1900000000,63333.33
97,2,True,True,True,Gheitarieh,6000000000,200000
97,2,True,True,True,Shahran,3300000000,110000
97,2,True,True,True,Narmak,4000000000,133333.33
97,2,True,True,True,Shahran,2700000000,90000
96,2,True,True,True,Zargandeh,7872000000,262400
96,2,True,True,True,Saadat Abad,4500000000,150000
96,2,True,True,True,Pasdaran,5600000000,186666.67
96,2,True,True,True,Shahr-e-Ziba,3840000000,128000
96,2,True,True,True,Shahrake Gharb,4800000000,160000
96,2,True,True,True,Azadshahr,3750000000,125000
96,2,True,True,True,Amirieh,2210000000,73666.67
96,2,True,True,True,Northern Janatabad,3900000000,130000
96,2,True,True,True,Ekbatan,4200000000,140000
96,2,True,True,True,East Ferdows Boulevard,3950000000,131666.67
96,2,True,True,True,Punak,4150000000,138333.33
96,2,True,True,True,Ostad Moein,2990000000,99666.67
96,2,True,True,True,Shahran,3500000000,116666.67
96,1,False,False,False,Islamshahr,1700000000,56666.67
96,2,False,False,False,Haft Tir,2850000000,95000
96,2,True,True,True,Shahr-e-Ziba,5280000000,176000
96,2,True,True,True,Tenant,2400000000,80000
96,2,True,True,True,Gisha,5500000000,183333.33
96,3,True,False,True,Shahryar,1145000000,38166.67
96,2,True,True,True,Shahr-e-Ziba,3000000000,100000
96,2,True,True,True,Gheitarieh,6175000000,205833.33
95,2,True,True,True,Shahrake Qods,902500000,30083.33
95,2,True,True,True,Zafar,5000000000,166666.67
95,2,True,True,True,Golestan,950000000,31666.67
95,2,True,True,True,Andisheh,1500000000,50000
95,2,True,True,True,Southern Janatabad,4400000000,146666.67
95,2,True,True,True,Saadat Abad,4550000000,151666.67
95,2,True,True,True,Abazar,5600000000,186666.67
95,2,True,True,True,Abazar,4500000000,150000
95,2,True,True,True,Saadat Abad,5700000000,190000
95,2,True,True,True,Jeyhoon,2280000000,76000
95,2,True,True,True,Punak,4200000000,140000
95,2,True,True,True,Shahr-e-Ziba,2970000000,99000
95,2,True,True,True,Punak,6700000000,223333.33
95,2,True,True,True,Shahr-e-Ziba,3150000000,105000
95,2,True,True,True,Qalandari,6250000000,208333.33
95,2,True,True,True,West Ferdows Boulevard,4200000000,140000
95,2,True,True,True,Shahr-e-Ziba,2870000000,95666.67
95,2,True,True,True,Shahran,4650000000,155000
95,2,True,True,True,Central Janatabad,3700000000,123333.33
95,2,True,True,True,Ostad Moein,2600000000,86666.67
95,2,True,True,True,Abazar,6700000000,223333.33
95,2,True,True,False,Northern Janatabad,3900000000,130000
95,2,True,True,True,West Ferdows Boulevard,3300000000,110000
95,2,False,True,True,Nawab,2185000000,72833.33
95,2,True,True,True,Saadat Abad,5500000000,183333.33
95,2,True,True,True,Feiz Garden,3600000000,120000
95,2,True,True,True,Saadat Abad,6200000000,206666.67
95,2,True,True,True,Andisheh,1200000000,40000
95,2,True,True,False,Punak,3900000000,130000
95,2,True,True,True,Mirdamad,5500000000,183333.33
95,2,True,True,True,Gheitarieh,8300000000,276666.67
95,2,True,True,True,Ostad Moein,2990000000,99666.67
95,2,True,True,True,North Program Organization,4300000000,143333.33
95,2,True,True,True,Southern Program Organization,4300000000,143333.33
95,2,True,True,True,Ostad Moein,2950000000,98333.33
95,2,True,True,True,Shahran,5000000000,166666.67
95,2,True,True,True,Shahrake Gharb,5100000000,170000
95,2,True,True,True,Golestan,950000000,31666.67
95,2,True,True,True,Shahr-e-Ziba,2920000000,97333.33
95,2,True,True,True,Hashemi,2350000000,78333.33
95,2,True,True,True,Pasdaran,5850000000,195000
95,2,True,False,True,Ray,2050000000,68333.33
95,2,True,True,True,Punak,4200000000,140000
95,2,True,True,True,Niavaran,8900000000,296666.67
95,2,True,True,True,Gheitarieh,9800000000,326666.67
95,2,True,True,True,Andisheh,1200000000,40000
95,2,True,True,True,Gheitarieh,5700000000,190000
95,2,True,True,True,Central Janatabad,4000000000,133333.33
95,2,True,True,True,Republic,1450000000,48333.33
95,2,True,False,True,Niavaran,9000000000,300000
95,2,False,True,True,Saadat Abad,9500000000,316666.67
95,2,True,True,True,Marzdaran,4085000000,136166.67
95,2,True,True,True,Qarchak,1450000000,48333.33
95,2,True,True,True,Shahran,3250000000,108333.33
95,2,True,True,True,Yousef Abad,6300000000,210000
95,2,True,True,True,Shahran,3150000000,105000
95,2,True,True,True,Shahrake Qods,930000000,31000
95,2,True,True,True,Southern Janatabad,3300000000,110000
95,2,True,True,True,Damavand,1750000000,58333.33
94,2,True,True,True,Parand,580000000,19333.33
94,2,True,True,True,Heravi,4800000000,160000
94,2,True,False,True,Pardis,990000000,33000
94,2,True,True,True,Andisheh,1250000000,41666.67
94,2,True,True,True,Razi,1712000000,57066.67
94,2,True,True,True,Shahr-e-Ziba,3160000000,105333.33
94,2,True,True,True,Shahran,4700000000,156666.67
94,2,True,True,False,Southern Program Organization,3200000000,106666.67
94,2,True,True,True,Villa,4130000000,137666.67
94,2,True,True,True,Qazvin Imamzadeh Hassan,1712000000,57066.67
94,2,True,True,True,Central Janatabad,4512000000,150400
94,2,True,True,True,Gheitarieh,8350000000,278333.33
94,2,True,True,True,Shahrake Qods,950000000,31666.67
94,2,True,True,True,Shahran,2280000000,76000
94,2,True,True,True,,3000000000,100000
94,2,True,True,True,Central Janatabad,4300000000,143333.33
94,2,True,True,False,Amirabad,3400000000,113333.33
94,2,True,True,True,Taslihat,2650000000,88333.33
94,2,False,True,False,Northren Jamalzadeh,2400000000,80000
94,2,False,True,False,Northren Jamalzadeh,2400000000,80000
94,2,False,True,False,Fatemi,3100000000,103333.33
94,2,True,True,True,West Ferdows Boulevard,4100000000,136666.67
94,2,False,False,True,Parand,680000000,22666.67
94,2,False,True,True,Damavand,595000000,19833.33
94,2,True,True,True,Niavaran,8450000000,281666.67
93,2,True,True,True,Shahrake Gharb,7000000000,233333.33
93,2,True,True,True,Rudhen,1450000000,48333.33
93,2,True,True,True,Central Janatabad,4650000000,155000
93,2,True,True,True,Shahrake Qods,1181100000,39370
93,2,True,True,True,Northern Janatabad,4140000000,138000
93,2,True,True,True,Amir Bahador,2139000000,71300
93,2,True,True,True,Fallah,1510000000,50333.33
93,2,True,False,True,Shahr-e-Ziba,2900000000,96666.67
93,2,True,True,True,Gheitarieh,6000000000,200000
93,2,True,True,True,Central Janatabad,4370000000,145666.67
93,2,True,True,True,Southern Janatabad,4600000000,153333.33
93,2,True,True,False,Parand,650000000,21666.67
93,2,True,True,True,Atabak,1300000000,43333.33
93,2,True,True,True,Gheitarieh,5600000000,186666.67
93,2,True,True,True,Saadat Abad,5600000000,186666.67
93,2,False,True,True,Gisha,3600000000,120000
93,2,False,False,False,Pirouzi,5500000000,183333.33
93,2,True,True,False,Shahrake Quds,650000000,21666.67
93,2,True,True,True,Jeyhoon,2600000000,86666.67
93,2,True,True,True,Shahran,2880000000,96000
93,2,True,True,True,Saadat Abad,4950000000,165000
93,2,True,True,True,Persian Gulf Martyrs Lake,2300000000,76666.67
93,2,True,True,True,Saadat Abad,3900000000,130000
92,2,True,True,True,Feiz Garden,3900000000,130000
92,2,False,True,True,Shahrake Qods,1012000000,33733.33
92,2,True,False,True,Pirouzi,2760000000,92000
92,2,False,False,True,Pardis,550000000,18333.33
92,2,True,True,False,Mehran,2500000000,83333.33
92,2,True,True,True,Central Janatabad,3570000000,119000
92,2,True,True,True,Shahr-e-Ziba,2700000000,90000
92,2,True,True,True,Pasdaran,6700000000,223333.33
92,2,True,True,True,Yousef Abad,6300000000,210000
92,2,True,True,True,Feiz Garden,3950000000,131666.67
92,2,True,True,True,Gheitarieh,6600000000,220000
92,2,True,True,True,Southern Janatabad,3990000000,133000
92,2,False,True,False,Andisheh,930000000,31000
92,2,True,True,True,Southern Janatabad,3880000000,129333.33
92,2,True,True,True,Punak,3870000000,129000
92,2,True,True,True,Shahran,2700000000,90000
92,2,True,True,True,West Ferdows Boulevard,2970000000,99000
92,2,True,True,True,Shams Abad,3250000000,108333.33
92,2,True,True,True,Punak,4000000000,133333.33
92,2,True,True,True,Pardis,565000000,18833.33
92,2,False,True,True,Kazemabad,3000000000,100000
92,1,True,True,True,Niavaran,6300000000,210000
92,2,True,True,True,Sabalan,2300000000,76666.67
92,2,True,True,True,Parand,590000000,19666.67
92,2,True,True,True,Punak,4100000000,136666.67
92,2,True,True,True,Shahran,3200000000,106666.67
92,2,True,True,True,Shahr-e-Ziba,3300000000,110000
92,2,True,True,True,Shahran,2900000000,96666.67
92,2,True,True,True,Feiz Garden,3350000000,111666.67
92,2,True,True,True,Central Janatabad,3400000000,113333.33
92,2,True,True,True,Shahran,3220000000,107333.33
91,2,True,True,True,Punak,3350000000,111666.67
91,2,True,True,True,Saadat Abad,5400000000,180000
91,2,True,True,True,Ekhtiarieh,5180000000,172666.67
91,2,True,True,True,Southern Janatabad,4500000000,150000
91,2,True,True,True,Punak,3230000000,107666.67
91,2,True,True,True,Salsabil,2093000000,69766.67
91,2,True,True,True,Tarasht,3100000000,103333.33
91,2,True,True,True,Shahran,3350000000,111666.67
91,2,True,True,True,Tehran Now,3000000000,100000
91,2,True,True,False,Islamshahr,1640000000,54666.67
91,2,True,True,True,West Ferdows Boulevard,3600000000,120000
91,2,True,True,True,Ostad Moein,2435000000,81166.67
91,2,True,True,True,Parand,465000000,15500
90,2,False,True,False,Salsabil,1500000000,50000
90,1,False,True,False,Pakdasht KhatunAbad,850000000,28333.33
90,2,True,True,True,Punak,3050000000,101666.67
90,2,True,True,True,Central Janatabad,3780000000,126000
90,2,True,True,True,Niavaran,6800000000,226666.67
90,2,True,True,True,Saadat Abad,6500000000,216666.67
90,2,True,True,True,Ozgol,5000000000,166666.67
90,2,True,True,True,Feiz Garden,3850000000,128333.33
90,2,True,True,True,Shahr-e-Ziba,4099000000,136633.33
90,2,True,True,True,Northern Chitgar,455000000,15166.67
90,2,True,True,True,Punak,4200000000,140000
90,2,True,True,True,East Ferdows Boulevard,3150000000,105000
90,2,True,True,True,Zaferanieh,6700000000,223333.33
90,2,True,True,True,Amirabad,4590000000,153000
90,2,True,True,True,Abbasabad,4000000000,133333.33
90,2,True,True,True,Karoon,2400000000,80000
90,2,True,True,True,Shahran,3170000000,105666.67
90,2,True,True,True,Shahran,3200000000,106666.67
90,2,True,True,False,Central Janatabad,3200000000,106666.67
90,2,True,True,True,Persian Gulf Martyrs Lake,2500000000,83333.33
90,2,True,True,True,Shahrakeh Naft,5500000000,183333.33
90,2,True,True,True,North Program Organization,3420000000,114000
